## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,,,
entity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.url,entity.inventory,entity.margin,entity.warehousecode,entity.endesc,entity.esdesc,entity.productType,entity.parentId,entity.visibility,entity.pack,entity.stockStatus,entity.stockQuantity,entity.netContent,entity.material,entity.brand,entity.flavor
275,Refresco Coca-Cola 2.5 L Retornable 8 Botellas,"58, 59, 85",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coccol-orig-ret-pet-2.5l-8pz_.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-2-5-l-retornable.html,,,"[""c02"", ""c100"", ""c101"", ""c102"", ""c103"", ""c105"", ""c106"", ""c107"", ""c108"", ""c109"", ""c110"", ""c111"", ""c112"", ""c113"", ""c114"", ""c115"", ""c116"", ""c117"", ""c118"", ""c119"", ""c120"", ""c121"", ""c122"", ""c123"", ""c124"", ""c125"", ""c126"", ""c127"", ""c128"", ""c129"", ""c130"", ""c131"", ""c132"", ""c133"", ""c134"", ""c135"", ""c26"", ""c28"", ""c29"", ""c30"", ""c31"", ""c32"", ""c33"", ""c34"", ""c35"", ""c36"", ""c37"", ""c38"", ""c39"", ""c41"", ""c44"", ""c46"", ""c47"", ""c48"", ""c49"", ""c50"", ""c92"", ""c93"", ""c94"", ""c95"", ""c96"", ""c97"", ""c98"", ""c99""]",,Coca-Cola Original 2.5 L Retornable 8 Botellas,simple,274,Not Visible Individually,8 Botellas,In stock,99998,2.5 L,PET,Coca-Cola,Original
278,Refresco Coca-Cola 355 ml Retornable,"58, 59",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coca-cola-original-vidrio-355ml.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-355-ml-retornable.html,,,,,Coca-Cola Original 355 ml Retornable,configurable,,"Catalog, Search",,,,355 ml,Vidrio,Coca-Cola,Original
279,Refresco Coca-Cola 355 ml Retornable 24 Botellas,"58, 59",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coca-cola-original-vidrio-355ml_1.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-355-ml-retornable.html,,,"[""c01"", ""c02"", ""c100"", ""c101"", ""c102"", ""c103"", ""c105"", ""c106"", ""c107"", ""c108"", ""c109"", ""c110"", ""c111"", ""c112"", ""c113"", ""c114"", ""c115"", ""c116"", ""c117"", ""c120"", ""c121"", ""c122"", ""c123"", ""c124"", ""c125"", ""c126"", ""c127"", ""c128"", ""c129"", ""c131"", ""c132"", ""c135"", ""c26"", ""c28"", ""c29"", ""c30"", ""c31"", ""c32"", ""c33"", ""c34"", ""c35"", ""c36"", ""c37"", ""c38"", ""c39"", ""c40"", ""c41"", ""c42"", ""c43"", ""c44"", ""c46"", ""c47"", ""c48"", ""c49"", ""c50"", ""c91"", ""c92"", ""c93"", ""c94"", ""c95"", ""c96"", ""c97""]",,Coca-Cola Original 355 ml Retornable 24 Botellas,simple,278,Not Visible Individually,24 Botellas,In stock,99981,355 ml,Vidrio,Coca-Cola,Original
282,Coca-Cola Sin Azucar 235ml,"125, 126, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/c/c/ccsa_235ml_leancan_1000x1000_5_3.png,,https://www.coca-colaentuhogar.com/coca-cola-sin-azucar-235ml-8-pz.html,,,"[""c31""]",,Coca-Cola Sin Azucar 235 ml ,configurable,,"Catalog, Search",,,0,235 ml,Aluminio Lean Can,Coca-Cola sin Azucar,Sin Azucar
283,Refresco Coca-Cola Sin Azucar 235 ml 8 Latas,"125, 126, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/c/c/ccsa_235ml_leancan_1000x1000_5_3.png,,https://www.coca-colaentuhogar.com/coca-cola-sin-azucar-235ml-8-pz.html,,,"[""c101"", ""c103"", ""c105"", ""c107"", ""c109"", ""c118"", ""c122"", ""c123"", ""c129"", ""c135"", ""c28"", ""c29"", ""c31"", ""c35"", ""c37"", ""c38"", ""c39"", ""c40"", ""c41"", ""c42"", ""c43"", ""c44"", ""c46"", ""c47"", ""c50"", ""c60"", ""c61"", ""c91"", ""c92"", ""c94"", ""c95"", ""c97"", ""c98"", ""c99""]",,Coca-Cola Sin Azucar 235 ml 8 Latas,simple,282,Not Visible Individually,8 Latas,In stock,9999899,235 ml,Aluminio,Coca-Cola sin Azucar,Original
284,Refresco Coca-Cola Sin Azucar 355 ml,"58, 125, 126, 266, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coca-cola-sin-azucar-lata-355ml-2.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-sin-azucar-355-ml.html,,,"[""c04""]",,Coca-Cola Sin Azucar 355 ml ,configurable,,"Catalog, Search",,In stock,9999999,355 ml,Aluminio,Coca-Cola sin Azucar,Sin Azucar
285,Refresco Coca-Cola Sin Azucar 355 ml 24 Latas,"58, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coca-cola-sin-azucar-lata-355ml-2_1.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-sin-azucar-355-ml.html,,,"[""c01"", ""c02"", ""c26"", ""c28"", ""c29"", ""c30"", ""c31"", ""c32"", ""c33"", ""c35"", ""c36"", ""c37"", ""c38"", ""c39"", ""c40"", ""c43"", ""c46"", ""c47"", ""c48"", ""c49"", ""c50"", ""c60"", ""c61""]",,Coca-Cola Sin Azucar 355 ml 24 Latas,simple,284,Not Visible Individually,24 Latas,In stock,99999,355 ml,Aluminio,Coca-Cola sin Azucar,Sin Azucar
286,Refresco Coca-Cola Sin Azucar 1.5 L,"978, 981, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coca-cola-sin-azucar-pnr-1.5l.png,,https://www.coca-colaentuhogar.com/refresco-noretornable-coca-cola-sin-azucar-1-5-l-pet.html,,,,,Coca-Cola Sin Azucar 1.5 L,configurable,,"Catalog, Search",,,,1.5 L,PET,Coca-Cola sin Azucar,Sin Azucar
287,Refresco Coca-Cola Sin Azucar 1.5 L 8 Botellas,"978, 981, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coca-cola-sin-azucar-pnr-1.5l_1.png,,https://www.coca-colaentuhogar.com/refresco-noretornable-coca-cola-sin-azucar-1-5-l-pet.html,,,"[""c26"", ""c29"", ""c35"", ""c36"", ""c37"", ""c38"", ""c40"", ""c42"", ""c43"", ""c44"", ""c46"", ""c47""]",,Coca-Cola Sin Azucar 1.5 L 8 Botellas,simple,286,Not Visible Individually,8 Botellas,In stock,99999,1.5 L,PET,Coca-Cola sin Azucar,Sin Azucar
289,Refresco Coca-Cola Sin Azucar 2.5 L 8 Botellas,"58, 125, 126, 978, 981, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coccolsinazu-sinazuc-nor-pet-2.5l-8pz-1.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-sin-azucar-2-5-l.html,,,"[""c01"", ""c02"", ""c105"", ""c107"", ""c108"", ""c111"", ""c113"", ""c131"", ""c135"", ""c26"", ""c28"", ""c29"", ""c31"", ""c32"", ""c33"", ""c34"", ""c35"", ""c36"", ""c37"", ""c38"", ""c39"", ""c40"", ""c41"", ""c42"", ""c43"", ""c44"", ""c47"", ""c48"", ""c49"", ""c50"", ""c91"", ""c92"", ""c94"", ""c98"", ""c99""]",,Coca-Cola Sin Azucar 2.5 L 8 Botellas,simple,8450,Not Visible Individually,8 Botellas,In stock,99999,2.5 L,PET,Coca-Cola sin Azucar,Original
290,Refresco Coca-Cola Sin Azucar 600 ml,"58, 251, 266, 323, 607, 640, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coca-cola-sin-azucar-pnr-600ml.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-sin-azucar-600-ml-pet.html,,,"[""c04""]",,Coca-Cola Sin Azucar 600 ml ,configurable,,"Catalog, Search",,In stock,9999999,600 ml,PET,Coca-Cola sin Azucar,Sin Azucar
291,Refresco Coca-Cola Sin Azucar 600 ml 6 Botellas,"58, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/coca-cola-sin-azucar-pnr-600ml_1.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-sin-azucar-600-ml-pet.html,,,"[""c04"", ""c26"", ""c39"", ""c42"", ""c43""]",,Coca-Cola Sin Azucar 600 ml 6 Botellas,simple,290,Not Visible Individually,6 Botellas,In stock,9999999,600 ml,PET,Coca-Cola sin Azucar,Sin Azucar
292,Refresco Coca-Cola Sin Azucar 235 ml 1 Botella,"978, 981, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/7501055354696_0_2.jpg,,https://www.coca-colaentuhogar.com/refresco-coca-cola-sin-azucar-235-ml.html,,,"[""c27""]",,Coca-Cola Sin Azucar 235 ml 1 Botella,simple,1142,Not Visible Individually,1 Botella,In stock,9979,235 ml,Vidrio,Coca-Cola sin Azucar,Sin Azucar
293,Refresco Coca-Cola Sin Azucar 355 ml Retornable,"58, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/converted-2_3.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-sin-azucar-355-ml-retornable-vidrio.html,,,,,Coca-Cola Sin Azucar 355 ml Retornable ,configurable,,"Catalog, Search",,,,355 ml,Vidrio,Coca-Cola sin Azucar,Sin Azucar
294,Refresco Coca-Cola Sin Azucar 355 ml Retornable 24 Botellas,"58, 1161",,https://www.coca-colaentuhogar.com/media/catalog/product/c/o/converted-2_3.png,,https://www.coca-colaentuhogar.com/refresco-coca-cola-sin-azucar-355-ml-retornable-vidrio.html,,,"[""c01"", ""c105"", ""c107"", ""c109"", ""c110"", ""c111"", ""c135"", ""c28"", ""c29"", ""c30"", ""c32"", ""c33"", ""c35"", ""c36"", ""c39"", ""c46"", ""c47"", ""c48"", ""c50"", ""c98"", ""c99""]",,Coca-Cola Sin Azucar 355 ml Retornable 24 Botellas,simple,293,Not Visible Individually,24 Botellas,In stock,99996,355 ml,Vidrio,Coca-Cola sin Azucar,Sin Azucar
303,Agua Purificada Ciel 1.5 L,"62, 125, 126",,https://www.coca-colaentuhogar.com/media/catalog/product/8/9/89_ciel-purificada-1.5-l-botella-pet_4.jpg,,https://www.coca-colaentuhogar.com/agua-purificada-ciel-1-5-l-pet.html,,,"[""c94""]",,Agua purificada Ciel 1.5 L,configurable,,"Catalog, Search",,In stock,9999999,1.5 L,PET,Ciel,Natural
304,Agua Purificada Ciel 1.5 L 6 Botellas,"62, 125, 126",,https://www.coca-colaentuhogar.com/media/catalog/product/8/9/89_ciel-purificada-1.5-l-botella-pet_4.jpg,,https://www.coca-colaentuhogar.com/agua-purificada-ciel-1-5-l-pet.html,,,"[""c29"", ""c37"", ""c38"", ""c39"", ""c40"", ""c41"", ""c42"", ""c43"", ""c44"", ""c47""]",,Agua purificada Ciel 1.5 L 6 Botellas,simple,303,Not Visible Individually,6 Botellas,In stock,99999,1.5 L,PET,Ciel,Natural
306,Agua Purificada Ciel 1 L 12 Botellas,"61, 62, 978, 981",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/750105531088_-_ciel_1lt_pet_4_2.png,,https://www.coca-colaentuhogar.com/agua-natural-purificada-ciel-1-l-4-botellas.html,,,"[""c01"", ""c02"", ""c131"", ""c28"", ""c30"", ""c31"", ""c32"", ""c33"", ""c34"", ""c35"", ""c36"", ""c37"", ""c38"", ""c39"", ""c40"", ""c41"", ""c42"", ""c43"", ""c44"", ""c46"", ""c47"", ""c48"", ""c49"", ""c50"", ""c60"", ""c61"", ""c94"", ""c98"", ""c99""]",,Agua purificada Ciel 1 L 12 Botellas,simple,8414,Not Visible Individually,12 Botellas,In stock,99996,1 L,PET,Ciel,Natural
309,Agua Purificada Ciel Bidon de 5 L,"61, 62, 85",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/7501055310487_0.jpg,,https://www.coca-colaentuhogar.com/agua-purificada-ciel-bidon-de-5-l-pet.html,,,,,Agua purificada Ciel Bidon  5 L,configurable,,"Catalog, Search",,,,5 L,PET,Ciel,Natural
310,Agua Purificada Ciel Bidon de 5 L 4 Botellas,"61, 62, 85, 125, 126",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/7501055310487_0_2.jpg,,https://www.coca-colaentuhogar.com/agua-purificada-ciel-bidon-de-5-l-pet.html,,,"[""c101"", ""c102"", ""c103"", ""c105"", ""c106"", ""c107"", ""c108"", ""c109"", ""c110"", ""c111"", ""c112"", ""c113"", ""c114"", ""c115"", ""c116"", ""c117"", ""c118"", ""c120"", ""c122"", ""c123"", ""c125"", ""c127"", ""c128"", ""c129"", ""c131"", ""c135"", ""c28"", ""c29"", ""c30"", ""c31"", ""c32"", ""c33"", ""c34"", ""c35"", ""c36"", ""c37"", ""c38"", ""c39"", ""c40"", ""c41"", ""c44"", ""c46"", ""c47"", ""c48"", ""c50"", ""c60"", ""c61"", ""c92"", ""c93"", ""c94"", ""c95"", ""c97"", ""c98"", ""c99""]",,Agua purificada Ciel Bidon  5 L 4 Botellas,simple,309,Not Visible Individually,4 Botellas,In stock,9999957,5 L,PET,Ciel,Natural
311,Agua Purificada Ciel 600 ml,"61, 62",,https://www.coca-colaentuhogar.com/media/catalog/product/1/0/103_ciel-purificada-600-ml-botella-pet_6.jpg,,https://www.coca-colaentuhogar.com/agua-natural-ciel-600ml-12-pz.html,,,,,Agua purificada Ciel 600 ml,configurable,,"Catalog, Search",,,,600 ml,PET,Ciel,Natural
312,Agua Purificada Ciel 600 ml 12 Botellas,"61, 62, 978, 981",,https://www.coca-colaentuhogar.com/media/catalog/product/1/0/103_ciel-purificada-600-ml-botella-pet_6.jpg,,https://www.coca-colaentuhogar.com/agua-natural-ciel-600ml-12-pz.html,,,"[""c01"", ""c02"", ""c100"", ""c101"", ""c102"", ""c103"", ""c104"", ""c105"", ""c106"", ""c107"", ""c108"", ""c109"", ""c110"", ""c111"", ""c112"", ""c113"", ""c114"", ""c115"", ""c116"", ""c117"", ""c118"", ""c119"", ""c121"", ""c122"", ""c123"", ""c124"", ""c125"", ""c126"", ""c127"", ""c128"", ""c129"", ""c130"", ""c131"", ""c132"", ""c133"", ""c135"", ""c34"", ""c40"", ""c41"", ""c46"", ""c47"", ""c48"", ""c49"", ""c60"", ""c61"", ""c91"", ""c92"", ""c93"", ""c94"", ""c95"", ""c96"", ""c97"", ""c98"", ""c99""]",,Agua purificada Ciel 600 ml 12 Botellas,simple,311,Not Visible Individually,12 Botellas,In stock,99999,600 ml,PET,Ciel,Natural
313,Agua Purificada Ciel Garrafon de 20 L Retornable (solo liquido),"61, 62",,https://www.coca-colaentuhogar.com/media/catalog/product/c/i/cie-natu-ret-pet-20l-1_1.png,,https://www.coca-colaentuhogar.com/agua-purificada-ciel-garrafon-de-20-l-retornable-pet.html,,,,,Agua purificada Ciel Garrafon 20 L Retornable,configurable,,"Catalog, Search",,,,20 L,PET,Ciel,Natural
314,Agua Purificada Ciel Garrafon de 20 L Retornable 1 Garrafon,"61, 62",,https://www.coca-colaentuhogar.com/media/catalog/product/9/3/93_ciel-purificada-20-l-botella-pet-1p_5.jpg,,https://www.coca-colaentuhogar.com/agua-purificada-ciel-garrafon-de-20-l-retornable-pet.html,,,"[""c01"", ""c02"", ""c04"", ""c100"", ""c101"", ""c102"", ""c103"", ""c105"", ""c106"", ""c107"", ""c108"", ""c109"", ""c110"", ""c111"", ""c112"", ""c113"", ""c114"", ""c115"", ""c117"", ""c118"", ""c119"", ""c120"", ""c121"", ""c122"", ""c123"", ""c124"", ""c125"", ""c126"", ""c127"", ""c128"", ""c129"", ""c130"", ""c131"", ""c135"", ""c22"", ""c24"", ""c26"", ""c27"", ""c28"", ""c29"", ""c30"", ""c31"", ""c32"", ""c33"", ""c34"", ""c35"", ""c36"", ""c40"", ""c41"", ""c42"", ""c43"", ""c44"", ""c48"", ""c49"", ""c50"", ""c60"", ""c61"", ""c91"", ""c92"", ""c93"", ""c94"", ""c95"", ""c96"", ""c97"", ""c98"", ""c99""]",,Agua purificada Ciel Garrafon 20 L Retornable,simple,313,Not Visible Individually,1 Garrafon,In stock,99691,20 L,PET,Ciel,Natural
315,Agua Ciel Exprim Fresa 1.5 L,"61, 64",,https://www.coca-colaentuhogar.com/media/catalog/product/c/i/ciel-exprim-fresa-1.5-l-botella-pet_5.jpg,,https://www.coca-colaentuhogar.com/agua-ciel-exprim-fresa-1-5-l-pet.html,,,,,Agua Ciel Exprim Fresa 1.5 L,configurable,,"Catalog, Search",,,,1.5 L,PET,Ciel Exprim,Fresa
317,Agua Ciel Exprim Fresa 1 L,"61, 64",,https://www.coca-colaentuhogar.com/media/catalog/product/3/9/39_ciel-exprim-fresa-1-l-botella-pet_5.jpg,,https://www.coca-colaentuhogar.com/agua-ciel-exprim-fresa-1-l.html,,,,,Agua Ciel Exprim Fresa 1 L,configurable,,"Catalog, Search",,,,1 L,PET,Ciel Exprim,Fresa
318,Agua Ciel Exprim Fresa 1 L 6 Botellas,"61, 64",,https://www.coca-colaentuhogar.com/media/catalog/product/3/9/39_ciel-exprim-fresa-1-l-botella-pet_5.jpg,,https://www.coca-colaentuhogar.com/agua-ciel-exprim-fresa-1-l.html,,,"[""c01"", ""c105"", ""c107"", ""c110"", ""c111"", ""c116"", ""c117"", ""c118"", ""c120"", ""c123"", ""c127"", ""c131"", ""c132"", ""c135"", ""c28"", ""c31"", ""c32"", ""c33"", ""c35"", ""c36"", ""c40"", ""c41"", ""c46"", ""c47"", ""c48"", ""c50"", ""c97"", ""c98"", ""c99""]",,Agua Ciel Exprim Fresa 1 L 6 Botellas,simple,317,Not Visible Individually,6 Botellas,In stock,99999,1 L,PET,Ciel Exprim,Fresa
321,Agua Ciel Exprim Jamaica 1.5 L,"61, 64",,https://www.coca-colaentuhogar.com/media/catalog/product/4/5/45_ciel-exprim-jamaica-reposada-1.5-l-botella-pet_5.jpg,,https://www.coca-colaentuhogar.com/agua-ciel-exprim-jamaica-1-5-l-pet.html,,,,,Agua Ciel Exprim Jamaica 1.5 L,configurable,,"Catalog, Search",,,,1.5 L,PET,Ciel Exprim,Jamaica
322,Agua Ciel Exprim Jamaica 1.5 L 6 Botellas,"61, 64",,https://www.coca-colaentuhogar.com/media/catalog/product/4/5/45_ciel-exprim-jamaica-reposada-1.5-l-botella-pet_5.jpg,,https://www.coca-colaentuhogar.com/agua-ciel-exprim-jamaica-1-5-l-pet.html,,,"[""c28"", ""c29"", ""c31"", ""c35"", ""c36"", ""c40"", ""c41"", ""c46"", ""c47""]",,Agua Ciel Exprim Jamaica 1.5 L 6 Botellas,simple,321,Not Visible Individually,6 Botellas,In stock,99999,1.5 L,PET,Ciel Exprim,Jamaica
323,Agua Ciel Exprim Limon 1.5 L,"61, 64",,https://www.coca-colaentuhogar.com/media/catalog/product/4/7/47_ciel-exprim-limon-1.5-l-pet-4p_4.jpg,,https://www.coca-colaentuhogar.com/agua-ciel-exprim-limon-1-5-l-pet.html,,,,,Agua Ciel Exprim Limon 1.5 L,configurable,,"Catalog, Search",,,,1.5 L,PET,Ciel Exprim,Limon
324,Agua Ciel Exprim Limon 1.5 L 6 Botellas,"61, 64",,https://www.coca-colaentuhogar.com/media/catalog/product/1/5/15_ciel-exprim-limon-con-cascara-1.5-l-botella-pet_5.jpg,,https://www.coca-colaentuhogar.com/agua-ciel-exprim-limon-1-5-l-pet.html,,,"[""c01"", ""c40"", ""c41"", ""c46"", ""c47"", ""c49""]",,Agua Ciel Exprim Limon 1.5 L 6 Botellas,simple,323,Not Visible Individually,6 Botellas,In stock,99999,1.5 L,PET,Ciel Exprim,Limon
325,Agua Ciel Exprim Limon 1 L,"61, 64, 85",,https://www.coca-colaentuhogar.com/media/catalog/product/7/5/750105535246---exprim-limon-1lt-pet_4.jpg,,https://www.coca-colaentuhogar.com/agua-ciel-exprim-limon-1-l-pet.html,,,,,Agua Ciel Exprim Limon 1 L,configurable,,"Catalog, Search",,,,1 L,PET,Ciel Exprim,Limon
326,Agua Ciel Exprim Limon 1 L 6 Botellas,"61, 64, 85",,https://www.coca-colaentuhogar.com/media/catalog/product/1/4/14_ciel-exprim-limon-con-cascara-1-l-botella-pet_4.jpg,,https://www.coca-colaentuhogar.com/agua-ciel-exprim-limon-1-l-pet.html,,,"[""c02"", ""c100"", ""c117"", ""c120"", ""c121"", ""c124"", ""c125"", ""c127"", ""c131"", ""c26"", ""c28"", ""c29"", ""c30"", ""c31"", ""c32"", ""c33"", ""c35"", ""c36"", ""c37"", ""c38"", ""c39"", ""c40"", ""c41"", ""c43"", ""c46"", ""c47"", ""c48"", ""c50""]",,Agua Ciel Exprim Limon 1 L 6 Botellas,simple,325,Not Visible Individually,6 Botellas,In stock,99999,1 L,PET,Ciel Exprim,Limon
331,Agua Ciel Exprim Pepino Pina 1L,"61, 64",,https://www.coca-colaentuhogar.com/media/catalog/product/c/i/ciel_xprim_vis2017_pepino_pina_pet1ml_seco_3_1_6.jpg,,https://www.coca-colaentuhogar.com/agua-ciel-exprim-pepino-pi-a-1l-pet.html,,,,,Agua Ciel Exprim Pepino Pina 1L,configurable,,"Catalog, Search",,,,1 L,PET,Ciel Exprim,Pina
332,Agua Ciel Exprim Pepino Pina 1L 6 Botellas,"61, 64, 125, 126",,https://www.coca-colaentuhogar.com/media/catalog/product/c/i/ciel_xprim_vis2017_pepino_pina_pet1ml_seco_3_1_7.jpg,,https://www.coca-colaentuhogar.com/agua-ciel-exprim-pepino-pi-a-1l-pet.html,,,"[""c01"", ""c02"", ""c103"", ""c105"", ""c107"", ""c109"", ""c118"", ""c131"", ""c135"", ""c26"", ""c28"", ""c29"", ""c31"", ""c32"", ""c33"", ""c34"", ""c35"", ""c36"", ""c40"", ""c41"", ""c46"", ""c47"", ""c48"", ""c93"", ""c98"", ""c99""]",,Agua Ciel Exprim Pepino Pina 1L 6 Botellas,simple,331,Not Visible Individually,6 Botellas,In stock,99999,1 L,PET,Ciel Exprim,Jamaica
333,Nectar Del Valle Sabor Durazno 335 ml,"81, 83",,https://www.coca-colaentuhogar.com/media/catalog/product/d/e/del-valle-durazno-335-ml-nr-lat-6.png,,https://www.coca-colaentuhogar.com/nectar-del-valle-sabor-durazno-335-ml-aluminio.html,,,,,Del Valle Jugo de Durazno 355 ml,configurable,,"Catalog, Search",,,,335 ml,Aluminio,Del Valle,Durazno
334,Nectar Del Valle Sabor Durazno 335 ml 6 Latas,"81, 83",,https://www.coca-colaentuhogar.com/media/catalog/product/d/e/del-valle-durazno-335-ml-nr-lat-6.png,,https://www.coca-colaentuhogar.com/nectar-del-valle-sabor-durazno-335-ml-aluminio.html,,,"[""c26"", ""c28"", ""c29"", ""c30"", ""c31"", ""c32"", ""c33"", ""c34"", ""c35"", ""c36"", ""c37"", ""c38"", ""c39"", ""c40"", ""c42"", ""c43"", ""c44"", ""c46""]",,Del Valle Jugo de Durazno 355 ml 6 latas,simple,333,Not Visible Individually,6 Latas,In stock,99999,335 ml,Aluminio,Del Valle,Durazno
335,Nectar Del Valle Sabor Durazno 453 ml,"81, 83",,https://www.coca-colaentuhogar.com/media/catalog/product/d/e/del-valle-durazno-453-ml-nr-lat-6.png,,https://www.coca-colaentuhogar.com/nectar-del-valle-sabor-durazno-453-ml-aluminio.html,,,,,Del Valle Jugo de Durazno 453 ml,configurable,,"Catalog, Search",,,,453 ml,Aluminio,Del Valle,Durazno
336,Nectar Del Valle Sabor Durazno 453 ml 6 Latas,"81, 83",,https://www.coca-colaentuhogar.com/media/catalog/product/d/e/del-valle-durazno-453-ml-nr-lat-6.png,,https://www.coca-colaentuhogar.com/nectar-del-valle-sabor-durazno-453-ml-aluminio.html,,,"[""c100"", ""c102"", ""c106"", ""c107"", ""c110"", ""c111"", ""c114"", ""c116"", ""c117"", ""c120"", ""c121"", ""c123"", ""c124"", ""c125"", ""c126"", ""c127"", ""c128"", ""c133"", ""c134"", ""c135"", ""c26"", ""c28"", ""c30"", ""c31"", ""c32"", ""c33"", ""c35"", ""c36"", ""c37"", ""c38"", ""c39"", ""c40"", ""c41"", ""c42"", ""c43"", ""c44"", ""c46"", ""c47"", ""c92"", ""c93"", ""c94"", ""c95"", ""c97"", ""c98"", ""c99""]",,Del Valle Jugo de Durazno 453 ml 6 latas,simple,335,Not Visible Individually,6 Latas,In stock,9999994,453 ml,Aluminio,Del Valle,Durazno
337,Nectar Del Valle Sabor Durazno 250 ml,"81, 83, 978, 981",,https://www.coca-colaentuhogar.com/media/catalog/product/d/e/del_valle_durazno_250_ml_1.png,,https://www.coca-colaentuhogar.com/nectar-del-valle-sabor-durazno-250-ml-carton.html,,,,,Del Valle Jugo de Durazno 250 ml a domicilio ,configurable,,"Catalog, Search",,,,250 ml,Carton,Del Valle,Durazno
338,Nectar Del Valle Sabor Durazno 250 ml 12 Tetra Bricks,"81, 83",,https://www.coca-colaentuhogar.com/media/catalog/product/d/e/del_valle_nectar_durazno_250ml-min_1_2.jpg,,https://www.coca-colaentuhogar.com/nectar-del-valle-sabor-durazno-250-ml-carton.html,,,"[""c47""]",,Del Valle Jugo de Durazno 250 ml 12 cajas,simple,337,Not Visible Individually,12 Tetra Bricks,In stock,99999,250 ml,Carton,Del Valle,Durazno
339,Nectar Del Valle Sabor Durazno 1 L,"81, 83, 85, 126",,https://www.coca-colaentuhogar.com/media/catalog/product/d/e/del-valle-durazno-1.00-l-nr-pet-6.png,,https://www.coca-colaentuhogar.com/nectar-del-valle-sabor-durazno-1-l-pet.html,,,"[""c04""]",,Del Valle Jugo de Durazno 1 L,configurable,,"Catalog, Search",,In stock,9999999,1 L,PET,Del Valle,Durazno
340,Nectar Del Valle Sabor Durazno 1 L 6 Botellas,"81, 83, 85, 126",,https://www.coca-colaentuhogar.com/media/catalog/product/d/e/del-valle-durazno-1.00-l-nr-pet-6.png,,https://www.coca-colaentuhogar.com/nectar-del-valle-sabor-durazno-1-l-pet.html,,,"[""c01"", ""c02"", ""c100"", ""c101"", ""c102"", ""c103"", ""c105"", ""c107"", ""c111"", ""c112"", ""c116"", ""c117"", ""c118"", ""c120"", ""c121"", ""c122"", ""c123"", ""c124"", ""c125"", ""c127"", ""c128"", ""c129"", ""c131"", ""c132"", ""c135"", ""c26"", ""c28"", ""c29"", ""c30"", ""c31"", ""c32"", ""c33"", ""c34"", ""c35"", ""c36"", ""c37"", ""c38"", ""c39"", ""c40"", ""c41"", ""c42"", ""c43"", ""c44"", ""c47"", ""c50"", ""c92"", ""c93"", ""c95"", ""c96"", ""c97"", ""c98"", ""c99""]",,Del Valle Jugo de Durazno 1 L 6 botellas,simple,339,Not Visible Individually,6 Botellas,In stock,99987,1 L,PET,Del Valle,Durazno
341,Nectar Del Valle Sabor Durazno 237 ml,"81, 83, 85",,https://www.coca-colaentuhogar.com/media/catalog/product/d/e/del-valle-durazno-237-ml-nr-pet-6.png,,https://www.coca-colaentuhogar.com/nectar-del-valle-sabor-durazno-237-ml-pet.html,,,"[""c04""]",,Del Valle Jugo de Durazno 237 ml ,configurable,,"Catalog, Search",,In stock,9999999,237 ml,PET,Del Valle,Durazno
